"Meet Date","Meet Name","Meet Type","Sanction Number","Meet Location","Website","Unique Identification"
2018-12-15,"Philadelphia Love Championship","Local","PA-2018-10","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2266","2018-12-15-Philadelphia Love Championship"
2018-12-15,"Trojan Iron War","Local","WY-2018-03","Wyoming","https://usapl.liftingdatabase.com/competitions-view?id=2267","2018-12-15-Trojan Iron War"
2018-12-15,"Pure Fitness Series Final Meet","Local","WI-2018-11","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2268","2018-12-15-Pure Fitness Series Final Meet"
2018-12-15,"Southside Fall/Winter Classic","Local","AK-2018-04","Alaska","https://usapl.liftingdatabase.com/competitions-view?id=2269","2018-12-15-Southside Fall/Winter Classic"
2018-12-15,"Virginia Holiday Havoc","Local","VA-2018-08","Virginia","https://usapl.liftingdatabase.com/competitions-view?id=2270","2018-12-15-Virginia Holiday Havoc"
2018-12-15,"Cougar Classic","Local","TX-2018-30","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2271","2018-12-15-Cougar Classic"
2018-12-15,"Winter Iron Open","Local","TX-2018-29","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2275","2018-12-15-Winter Iron Open"
2018-12-15,"Big 3 Open","Local","CA-2018-24","California","https://usapl.liftingdatabase.com/competitions-view?id=2276","2018-12-15-Big 3 Open"
2018-12-14,"Louisiana Tech Rookie Meet","Local","LA-2018-14","Louisiana","https://usapl.liftingdatabase.com/competitions-view?id=2277","2018-12-14-Louisiana Tech Rookie Meet"
2018-12-09,"Chaos Winter Classic","Local","MA-2018-11","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=2257","2018-12-09-Chaos Winter Classic"
2018-12-09,"Sonoran Desert Showdown","Local","AZ-2018-08","Arizona","https://usapl.liftingdatabase.com/competitions-view?id=2260","2018-12-09-Sonoran Desert Showdown"
2018-12-09,"2018 New Jersey Collegiate Invitational Championship","Local","NJ-2018-08","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=2261","2018-12-09-2018 New Jersey Collegiate Invitational Championship"
2018-12-08,"2018 Elite Physique Open","Local","NM-2018-02","New Mexico","https://usapl.liftingdatabase.com/competitions-view?id=2248","2018-12-08-2018 Elite Physique Open"
2018-12-08,"Land of 10000 Plates Collegiate Raw Invitational","Local","MN-2018-13","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2249","2018-12-08-Land of 10000 Plates Collegiate Raw Invitational"
2018-12-08,"Krampus Classic","Local","OH-2018-08","Ohio","https://usapl.liftingdatabase.com/competitions-view?id=2251","2018-12-08-Krampus Classic"
2018-12-08,"Power for a Purpose","Local","WV-2018-02","West Virginia","https://usapl.liftingdatabase.com/competitions-view?id=2253","2018-12-08-Power for a Purpose"
2018-12-08,"Winter Swolestice","Local","CA-2018-21","California","https://usapl.liftingdatabase.com/competitions-view?id=2254","2018-12-08-Winter Swolestice"
2018-12-08,"Warrior Collegiate Open","Local","NE-2018-04","Nebraska","https://usapl.liftingdatabase.com/competitions-view?id=2255","2018-12-08-Warrior Collegiate Open"
2018-12-08,"Midwest Senior States","Local","NE-2018-05","Nationals","https://usapl.liftingdatabase.com/competitions-view?id=2256","2018-12-08-Midwest Senior States"
2018-12-08,"Season of Strength","Local","GA-2018-10","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=2258","2018-12-08-Season of Strength"
2018-12-08,"2018 Central Mass Open","Local","MA-2018-09","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=2259","2018-12-08-2018 Central Mass Open"
2018-12-08,"Winter Wars 2018","Local","ID-2018-06","Idaho","https://usapl.liftingdatabase.com/competitions-view?id=2262","2018-12-08-Winter Wars 2018"
2018-12-08,"Southern Border Wars","Local","TN-2018-04","Tennessee","https://usapl.liftingdatabase.com/competitions-view?id=2263","2018-12-08-Southern Border Wars"
2018-12-08,"Beast of the Metro East","Local","IL-2018-07","Illinois","https://usapl.liftingdatabase.com/competitions-view?id=2265","2018-12-08-Beast of the Metro East"
2018-12-08,"18th Annual Ketchikan Winter Meet","Local","AK-2018-05","Alaska","https://usapl.liftingdatabase.com/competitions-view?id=2273","2018-12-08-18th Annual Ketchikan Winter Meet"
2018-12-08,"Team Phoinix Holiday Classic","Local","WA-2018-07","Washington","https://usapl.liftingdatabase.com/competitions-view?id=2281","2018-12-08-Team Phoinix Holiday Classic"
2018-12-02,"Long Island Winter Showdown","Local","NY-2018-14","New York","https://usapl.liftingdatabase.com/competitions-view?id=2235","2018-12-02-Long Island Winter Showdown"
2018-12-02,"Murder of Crows December Open","Local","NY-2018-18","New York","https://usapl.liftingdatabase.com/competitions-view?id=2239","2018-12-02-Murder of Crows December Open"
2018-12-02,"California Winter Classic","Local","CA-2018-22","California","https://usapl.liftingdatabase.com/competitions-view?id=2240","2018-12-02-California Winter Classic"
2018-12-01,"2018 Brother Bennett","Local","MS-2018-04","Mississippi","https://usapl.liftingdatabase.com/competitions-view?id=2233","2018-12-01-2018 Brother Bennett"
2018-12-01,"Michigan State Meet","Local","MI-2018-04","Michigan","https://usapl.liftingdatabase.com/competitions-view?id=2234","2018-12-01-Michigan State Meet"
2018-12-01,"2018 New England Open Championship","Local","CT-2018-06","Connecticut","https://usapl.liftingdatabase.com/competitions-view?id=2236","2018-12-01-2018 New England Open Championship"
2018-12-01,"Shreveport Showdown","Local","LA-2018-13","Louisiana","https://usapl.liftingdatabase.com/competitions-view?id=2238","2018-12-01-Shreveport Showdown"
2018-12-01,"2018 Collegiate Cup & Texas Open","Local","TX-2018-21","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2241","2018-12-01-2018 Collegiate Cup & Texas Open"
2018-12-01,"Kilos On The Coosa","Local","AL-2018-03","Alabama","https://usapl.liftingdatabase.com/competitions-view?id=2242","2018-12-01-Kilos On The Coosa"
2018-12-01,"Maryland Bench Open","Local","MD-2018-03","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=2244","2018-12-01-Maryland Bench Open"
2018-12-01,"2018 Wisconsin Collegiate State Championship","Local","WI-2018-24","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2245","2018-12-01-2018 Wisconsin Collegiate State Championship"
2018-12-01,"Solcana Deadlift Meet","Local","MN-2018-12","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2247","2018-12-01-Solcana Deadlift Meet"
2018-12-01,"Greater Tampa Open Championships","Local","FL-2018-13","Florida","https://usapl.liftingdatabase.com/competitions-view?id=2250","2018-12-01-Greater Tampa Open Championships"
2018-11-24,"Queen City Throwdown","Local","ME-2018-04","Maine","https://usapl.liftingdatabase.com/competitions-view?id=2226","2018-11-24-Queen City Throwdown"
2018-11-18,"Baystate Series #1","Local","MA-2018-10","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=2221","2018-11-18-Baystate Series #1"
2018-11-18,"Thanksgiving Throwdown","Local","CA-2018-23","California","https://usapl.liftingdatabase.com/competitions-view?id=2224","2018-11-18-Thanksgiving Throwdown"
2018-11-18,"New Jersey Iron Gobbler","Local","NJ-2018-06","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=2225","2018-11-18-New Jersey Iron Gobbler"
2018-11-18,"15th Annual USA Powerlifting Florida Collegiate Championships","Local","FL-2018-12","Florida","https://usapl.liftingdatabase.com/competitions-view?id=2231","2018-11-18-15th Annual USA Powerlifting Florida Collegiate Championships"
2018-11-17,"Abbeville Open and LA Collegiate Championships","Local","LA-2018-10","Louisiana","https://usapl.liftingdatabase.com/competitions-view?id=2218","2018-11-17-Abbeville Open and LA Collegiate Championships"
2018-11-17,"Arizona 2018 Fall Classic","Local","AZ-2018-06","Arizona","https://usapl.liftingdatabase.com/competitions-view?id=2222","2018-11-17-Arizona 2018 Fall Classic"
2018-11-17,"Boss of Norcal 8","Local","CA-2018-06","California","https://usapl.liftingdatabase.com/competitions-view?id=2229","2018-11-17-Boss of Norcal 8"
2018-11-17,"RMLC Championships","Local","CO-2018-05","Colorado","https://usapl.liftingdatabase.com/competitions-view?id=2243","2018-11-17-RMLC Championships"
2018-11-17,"Gainsgiving Open","Local","WI-2018-23","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2246","2018-11-17-Gainsgiving Open"
2018-11-11,"Missouri Collegiate Championships","Local","MO-2018-04","Missouri","https://usapl.liftingdatabase.com/competitions-view?id=2215","2018-11-11-Missouri Collegiate Championships"
2018-11-11,"2018 Raw Collegiate Cup","Local","MA-2018-08","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=2216","2018-11-11-2018 Raw Collegiate Cup"
2018-11-10,"2nd Annual USA Powerlifting Champion's Fall Classic","Local","MN-2018-11","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2203","2018-11-10-2nd Annual USA Powerlifting Champion's Fall Classic"
2018-11-10,"2nd Annual I STEP Invitational USA Powerlifting Veterans Day Meet","Local","MD--2018-08","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=2205","2018-11-10-2nd Annual I STEP Invitational USA Powerlifting Veterans Day Meet"
2018-11-10,"Iron Office Veterans Day Open","Local","CA-2018-20","California","https://usapl.liftingdatabase.com/competitions-view?id=2208","2018-11-10-Iron Office Veterans Day Open"
2018-11-10,"Salute to Service II","Local","NY-2018-09","New York","https://usapl.liftingdatabase.com/competitions-view?id=2211","2018-11-10-Salute to Service II"
2018-11-10,"QC Iron Thriller","Local","IA-2018-06","Iowa","https://usapl.liftingdatabase.com/competitions-view?id=2213","2018-11-10-QC Iron Thriller"
2018-11-10,"Eau Claire Open","Local","WI-2018-22","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2214","2018-11-10-Eau Claire Open"
2018-11-10,"Veterans Day Championships","Local","PA-2018-18","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2217","2018-11-10-Veterans Day Championships"
2018-11-10,"Lift for Pit 3","Local","OR-2018-06","Oregon","https://usapl.liftingdatabase.com/competitions-view?id=2220","2018-11-10-Lift for Pit 3"
2018-11-10,"Longhorn Open","Local","TX-2018-26","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2230","2018-11-10-Longhorn Open"
2018-11-10,"Savage Open","Local","GA-2018-08","Georgia","https://usapl.liftingdatabase.com/competitions-view?id=2232","2018-11-10-Savage Open"
2018-11-04,"2018 Fall Pittsburgh Raw Open","Local","PA-2018-19","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2212","2018-11-04-2018 Fall Pittsburgh Raw Open"
2018-11-03,"Michigan Teen and Youth State Meet","Local","MI-2018-10","Michigan","https://usapl.liftingdatabase.com/competitions-view?id=2198","2018-11-03-Michigan Teen and Youth State Meet"
2018-11-03,"Ivy League Invitational Championships","Local","NY-2018-17","New York","https://usapl.liftingdatabase.com/competitions-view?id=2199","2018-11-03-Ivy League Invitational Championships"
2018-11-03,"Granite State Grand Prix II","Local","NH-2018-05","New Hampshire","https://usapl.liftingdatabase.com/competitions-view?id=2200","2018-11-03-Granite State Grand Prix II"
2018-11-03,"Fall Festival of Power","Local","NC-2018-03","North Carolina","https://usapl.liftingdatabase.com/competitions-view?id=2201","2018-11-03-Fall Festival of Power"
2018-11-03,"Rio Grande Valley Fall Classic","Local","TX-2018-28","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2202","2018-11-03-Rio Grande Valley Fall Classic"
2018-10-28,"Iron Lion Open","Local","PA-2018-21","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2227","2018-10-28-Iron Lion Open"
2018-10-27,"Pure Fitness Series Meet 5","Local","WI-2018-10","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2192","2018-10-27-Pure Fitness Series Meet 5"
2018-10-27,"2018  Midwestern Collegiate Cup","Local","OH-2018-6","Ohio","https://usapl.liftingdatabase.com/competitions-view?id=2193","2018-10-27-2018  Midwestern Collegiate Cup"
2018-10-27,"American Strength Monsters Bash 2018","Local","MN-2018-10","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2194","2018-10-27-American Strength Monsters Bash 2018"
2018-10-27,"Rove Open 2018","Local","ID-2018-04","Idaho","https://usapl.liftingdatabase.com/competitions-view?id=2195","2018-10-27-Rove Open 2018"
2018-10-27,"SBWC Fall Classic","Local","NY-2018-16","New York","https://usapl.liftingdatabase.com/competitions-view?id=2196","2018-10-27-SBWC Fall Classic"
2018-10-27,"Kenai Peninsula Rumble","Local","AK-2018-03","Alaska","https://usapl.liftingdatabase.com/competitions-view?id=2204","2018-10-27-Kenai Peninsula Rumble"
2018-10-27,"Ray Williams Classic 2018","Local","TX-2018-25","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2264","2018-10-27-Ray Williams Classic 2018"
2018-10-20,"Muscle Beach Powerlifting Classic","Local","TX-2018-24","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2188","2018-10-20-Muscle Beach Powerlifting Classic"
2018-10-20,"Pioneer Valley Open","Local","MA-2018-06","Massachusetts","https://usapl.liftingdatabase.com/competitions-view?id=2189","2018-10-20-Pioneer Valley Open"
2018-10-20,"Milwaukee Collegiate Cup","Local","WI-2018-19","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2190","2018-10-20-Milwaukee Collegiate Cup"
2018-10-20,"Virginia Winter Wrecker","Local","VA-2018-06","Virginia","https://usapl.liftingdatabase.com/competitions-view?id=2191","2018-10-20-Virginia Winter Wrecker"
2018-10-20,"Halloween Havoc at the Rock","Local","PA-2018-20","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2197","2018-10-20-Halloween Havoc at the Rock"
2018-10-20,"Push Pull for Pink","Local","TX-2018-27","Texas","https://usapl.liftingdatabase.com/competitions-view?id=2278","2018-10-20-Push Pull for Pink"
2018-10-13,"Philadelphia Fall Showdown","Local","PA-2018-13","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2183","2018-10-13-Philadelphia Fall Showdown"
2018-10-13,"Michigan Iron Monger","Local","MI-2018-05","Michigan","https://usapl.liftingdatabase.com/competitions-view?id=2184","2018-10-13-Michigan Iron Monger"
2018-10-07,"Chicagoland Mens Raw Novice","Local","IL-2018-06","Illinois","https://usapl.liftingdatabase.com/competitions-view?id=2179","2018-10-07-Chicagoland Mens Raw Novice"
2018-10-07,"Stars and Stripes Rookie Championships","Local","PA-2018-17","Pennsylvania","https://usapl.liftingdatabase.com/competitions-view?id=2182","2018-10-07-Stars and Stripes Rookie Championships"
2018-10-06,"Western Wisconsin Open","Local","WI-2018-21","Wisconsin","https://usapl.liftingdatabase.com/competitions-view?id=2178","2018-10-06-Western Wisconsin Open"
2018-10-06,"Baltimore Open","Local","MD-2018-04","Maryland","https://usapl.liftingdatabase.com/competitions-view?id=2180","2018-10-06-Baltimore Open"
2018-09-29,"Music City Classic","Local","TN-2018-05","Tennessee","https://usapl.liftingdatabase.com/competitions-view?id=2174","2018-09-29-Music City Classic"
2018-09-29,"Back to Old School Bash","Local","OH-2018-07","Ohio","https://usapl.liftingdatabase.com/competitions-view?id=2175","2018-09-29-Back to Old School Bash"
2018-09-29,"Solcana Novice Meet","Local","MN-2018-07","Minnesota","https://usapl.liftingdatabase.com/competitions-view?id=2176","2018-09-29-Solcana Novice Meet"
2018-09-29,"Liftoberfest","Local","WA-2018-08","Washington","https://usapl.liftingdatabase.com/competitions-view?id=2177","2018-09-29-Liftoberfest"
2018-09-29,"Miami Classic","Local","FL-2018-09","Florida","https://usapl.liftingdatabase.com/competitions-view?id=2186","2018-09-29-Miami Classic"
2018-09-23,"Apeman Strong Fest 2.0","Local","AZ-2018-05","Arizona","https://usapl.liftingdatabase.com/competitions-view?id=2169","2018-09-23-Apeman Strong Fest 2.0"
2018-09-23,"New Jersey Heavy Metal Classic","Local","NJ-2018-05","New Jersey","https://usapl.liftingdatabase.com/competitions-view?id=2171","2018-09-23-New Jersey Heavy Metal Classic"
