Date,Name,Meet Type,Sanction Number,State,Website
01/28/2017,Northeast Iron Beast Classic IV NYS Championships,Local,NY-2017-03,New York,https://usapl.liftingdatabase.com/competitions-view?id=1607
01/22/2017,2017 Garden State Winter War,Local,NJ-2017-01,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1674
01/22/2017,Juggernaut Winter Open,Local,CA-2017-02,California,https://usapl.liftingdatabase.com/competitions-view?id=1507
01/21/2017,2017 North Mississippi Championships,Local,MS-2017-01,Mississippi,https://usapl.liftingdatabase.com/competitions-view?id=1465
01/21/2017,"2017 ""Rookie"" Competition",Local,WA-2017-02,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1508
01/21/2017,Boynton Barbell Center Powerlifting Championship,Local,FL-2017-01,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1488
01/21/2017,2017 Des Moines Metro Classic,Local,IA-2017-01,Iowa,https://usapl.liftingdatabase.com/competitions-view?id=1448
01/21/2017,2017 Tenth Annual Capital City Clash,Local,NE-2017-01,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=1449
01/15/2017,Illinois Collegiate Powerlifting Meet,Local,IL-2017-04,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=1458
01/15/2017,2017 Winter Games of Texas,Local,TX-2017-01,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1460
01/14/2017,St John's High School Raw Classic,Local,MA-2017-01,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=1471
01/14/2017,Worcester Open,Local,MA-2017-01,Massachusetts,https://usapl.liftingdatabase.com/competitions-view?id=1482
12/17/2016,2016 Winter Pure Fitness Open,Local,WI-2016-15,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1438
12/17/2016,2016 Philadelphia LOVE Championship,Local,PA-2016-12,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1440
12/17/2016,2016 SkillCom Competition,Local,NV-2016-02,Nevada,https://usapl.liftingdatabase.com/competitions-view?id=1450
12/10/2016,2016 Sioux Empire Push-Pull Open,Local,SD-2016-03,South Dakota,https://usapl.liftingdatabase.com/competitions-view?id=1435
12/10/2016,Power for a Purpose,Local,WV-2016-01,West Virginia,https://usapl.liftingdatabase.com/competitions-view?id=1489
12/10/2016,Brother Bennett Memorial,Local,MS-2016-04,Mississippi,https://usapl.liftingdatabase.com/competitions-view?id=1429
12/10/2016,2016 Michigan No Frills Meet #2,Local,MI-2016-08,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=1430
12/10/2016,Team Phoinix Holiday Classic 2016,Local,WA-2016-06,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1431
12/10/2016,2016 Holiday Havoc,Local,PA-2016-17,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1433
12/10/2016,Powerlifting for Pink,Local,GA-2016-08,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1483
12/10/2016,La Tech Intersquad Meet,Local,LA-2016-10,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1437
12/10/2016,Beast of the Metro East,Local,IL-2016-08,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=1487
12/10/2016,16th Ketchikan Winter Meet,Local,AK-2016-14,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1425
12/10/2016,Next Level Fitness Lift4Life Raw Open,Local,MN-2016-08,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1428
12/10/2016,Blizzard Classic,Local,WI-2016-14,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1416
12/04/2016,No Frills Red Hawke Open,Local,OH-2016-10,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=1417
12/04/2016,New Jersey Collegiate Invitational Championship,Local,NJ-2016-08,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1424
12/04/2016,2016 California Winter Classic,Local,CA-2016-10,California,https://usapl.liftingdatabase.com/competitions-view?id=1398
12/03/2016,2016 Maryland Collegiate Duel,Local,MD-2016-07,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=1399
12/03/2016,2016 Southside Fall Classic,Local,AK-2016-10,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1400
12/03/2016,Winter Wars,Local,ID-2016-04,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=1402
12/03/2016,2016 New England Open,Local,RI-2016-03,Rhode Island,https://usapl.liftingdatabase.com/competitions-view?id=1404
11/20/2016,13th Annual Florida Collegiate Powerlifting Championships,Local,FL-2016-08,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1405
11/19/2016,Abbeville Open & Louisiana Collegiate Championship,Local,LA-2016-08,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1406
11/19/2016,2016 Trojan Iron Wars,Local,WY-2016-03,Wyoming,https://usapl.liftingdatabase.com/competitions-view?id=1407
11/19/2016,Power on the Platte,Local,NE-2016-04,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=1408
11/19/2016,2016 Longhorn Open,Local,TX-2016-15,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1412
11/13/2016,New Jersey Iron Gobbler Championship,Local,NJ-2016-04,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1414
11/12/2016,2016 SoHi Fall Classic,Local,AK-2016-15,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1418
11/12/2016,Solcana Open Bench Press Championship,Local,MN-2016-09,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1386
11/12/2016,Ivy League Championship,Local,NY-2016-13,New York,https://usapl.liftingdatabase.com/competitions-view?id=1392
11/12/2016,Connecticut Deadlift Against Diabetes,Local,CT-2016-05,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=1396
11/12/2016,Arizona 2016 Fall Classic,Local,AZ-2016-06,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=1390
11/12/2016,Iron Lion 2016,Local,PA-2016-16,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1393
11/06/2016,Chicago Raw Novice,Local,IL-2016-07,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=1394
11/05/2016,Fall Festival of Power,Local,NC-2016-03,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=1413
11/05/2016,2016 SBWC Fall Classic,Local,NY-2016-07,New York,https://usapl.liftingdatabase.com/competitions-view?id=1385
11/05/2016,2016 Raw Collegiate Cup,Local,TX-2016-10,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1376
11/04/2016,Rise of the Dead Push Pull,Local,TX-2016-13,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1377
10/30/2016,Pittsburgh Raw Open,Local,PA-2016-14,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1378
10/29/2016,Western Wisconsin Open,Local,WI-2016-11,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1381
10/22/2016,Noonan Barbell Raw Open,Local,MN-2016-03,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1374
10/08/2016,Connecticut Bench Press Against Breast Cancer,Local,CT-2016-04,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=1367
09/25/2016,2016 New Jersey Heavy Metal Classic,Local,NJ-2016-06,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1369
09/25/2016,10th Annual South Florida Open Powerlifting Championships,Local,FL-2016-06,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1370
09/25/2016,Colorado Fall Open,Local,CO-2016-03,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=1372
09/24/2016,Lake Pleasant Classic,Local,AZ-2016-04,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=1373
09/24/2016,Alaska Muscle Fall Raw Open,Local,AK-2016-12,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1380
09/24/2016,Grand Rapids BarBellum,Local,MI-2016-07,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=1365
09/24/2016,2016 Pure Fitness Open,Local,WI-2016-10,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1361
09/24/2016,Boss of Norcal 3,Local,CA-2016-05,California,https://usapl.liftingdatabase.com/competitions-view?id=1362
09/24/2016,2016 Solcana Novice Meet,Local,MN-2016-07,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1403
09/18/2016,2016 New Mexico Fall Classic,Local,NM-2016-02,New Mexico,https://usapl.liftingdatabase.com/competitions-view?id=1727
09/18/2016,Windy City Raw Bench,Local,IL-2016-06,Illinois,https://usapl.liftingdatabase.com/competitions-view?id=1419
09/18/2016,SCI-Graterford Powerlifting Meet,Local,PA-2016-13,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1358
09/17/2016,Buffalo Fall Powerfest,Local,NY-2016-12,New York,https://usapl.liftingdatabase.com/competitions-view?id=1356
09/17/2016,Best in the Midwest Raw Deadlift Challenge,Local,KS-2016-02,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=1357
09/17/2016,2016 Right to Bear Iron,Local,CA-2016-09,California,https://usapl.liftingdatabase.com/competitions-view?id=1348
09/17/2016,2016 USA Powerlifting 8th Annual Iron Wars,Local,TX-2016-11,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1349
09/11/2016,2016  NJ State Push-Pull Championships,Local,NJ-2016-07,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1351
09/11/2016,No Frills Quest Qualifier,Local,GA-2016-09,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1342
09/11/2016,USA Powerlifting Connecticut Last Show for Nationals,Local,CT-2016-03,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=1343
09/10/2016,Michigan BarBellum,Local,MI-2016-09,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=1344
09/10/2016,Southern Indiana Fall Raw Classic,Local,IN-2016-02,Indiana,https://usapl.liftingdatabase.com/competitions-view?id=1345
09/10/2016,Squats & Science Raw Powerlifting Challenge,Local,NY-2016-11,New York,https://usapl.liftingdatabase.com/competitions-view?id=1346
09/04/2016,New Orleans Invitational,Local,LA-2016-09,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1350
09/03/2016,2016 Last Chance Qualifier,Local,MO-2016-02,Missouri,https://usapl.liftingdatabase.com/competitions-view?id=1332
08/28/2016,Late Summer Qualifier,Local,TX-2016-14,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1335
08/27/2016,M'powered Raw Ruckus,Local,ID-2016-02,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=1336
08/27/2016,Newport Open,Local,RI-2016-02,Rhode Island,https://usapl.liftingdatabase.com/competitions-view?id=1331
08/27/2016,2016 Bucks County Powerlifting Meet,Local,PA-2016-06,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1333
08/27/2016,USA Powerlifting Summer End,Local,WA-2016-05,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1337
08/25/2016,3rd Alaska State Fair Challenge,Local,AK-2016-13,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1340
08/20/2016,Twin Cities Open,Local,MN-2016-06,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1809
08/20/2016,Wolf Open,Local,WI-2016-05,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1326
08/13/2016,Northern NY Championships,Local,NY-2016-10,New York,https://usapl.liftingdatabase.com/competitions-view?id=1341
08/13/2016,Powerlifting for Pups,Local,GA-2016-05,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1325
08/13/2016,Juggernaut Summer Showdown,Local,CA-2016-08,California,https://usapl.liftingdatabase.com/competitions-view?id=1327
08/13/2016,4th Annual Patriot Open,Local,NE-2016-02,Nebraska,https://usapl.liftingdatabase.com/competitions-view?id=1328
08/13/2016,2016 Palmetto Classic,Local,SC-2016-02,South Carolina,https://usapl.liftingdatabase.com/competitions-view?id=1322
08/13/2016,3rd Annual NoVa Open,Local,VA-2016-04,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=1323
08/06/2016,Iron Works Open XII,Local,MI-2016-03,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=1321
08/06/2016,Summer Classic,Local,PA-2016-09,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1309
07/30/2016,Staten Island Championships,Local,NY-2016-08,New York,https://usapl.liftingdatabase.com/competitions-view?id=1312
07/30/2016,2016 Procrastinators Championships,Local,NC-2016-01,North Carolina,https://usapl.liftingdatabase.com/competitions-view?id=1319
07/30/2016,Rocky Mountain State Games,Local,CO-2016-02,Colorado,https://usapl.liftingdatabase.com/competitions-view?id=1856
07/23/2016,"Border Bash ""Alabama vs Georgia""",Local,AL-2016-02,Alabama,https://usapl.liftingdatabase.com/competitions-view?id=1317
07/23/2016,Washington State Junior & Collegiate Open,Local,WA-2016-04,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1314
07/23/2016,PurePowerlifting Summer Classic,Local,PA-2016-11,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1318
07/23/2016,5th Annual Central Florida Powerlifting Championships,Local,FL-2016-05,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1295
07/23/2016,PurePowerlifting Summer Classic,Local,PA-2016-11,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1296
07/16/2016,Louisiana Summer Classic,Local,LA-2016-04,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1300
07/16/2016,Baltimore Raw Full-Lift Open,Local,MD-2016-04,Maryland,https://usapl.liftingdatabase.com/competitions-view?id=1302
07/16/2016,920 Raw Open,Local,WI-2016-09,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1303
07/16/2016,Soldotna Stars Summer Classic,Local,AK-2016-11,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1305
07/16/2016,Mississippi Bench & Powerlifting Championships,Local,MS-2016-02,Mississippi,https://usapl.liftingdatabase.com/competitions-view?id=1294
07/16/2016,Women of Steel Summer Showdown,Local,MN-2016-05,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1304
07/16/2016,2016 Summer Power Fest,Local,TX-2016-05,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1286
07/16/2016,2016 Virginia Beach Battle,Local,VA-2016-03,Virginia,https://usapl.liftingdatabase.com/competitions-view?id=1287
07/16/2016,2016 California State Games,Local,CA-2016-07,California,https://usapl.liftingdatabase.com/competitions-view?id=1297
07/09/2016,Liberty Games,Local,NY-2016-09,New York,https://usapl.liftingdatabase.com/competitions-view?id=1283
07/09/2016,Kilo Classic,Local,GA-2016-07,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1284
07/09/2016,2nd Annual Route 66 Classic,Local,AZ-2016-05,Arizona,https://usapl.liftingdatabase.com/competitions-view?id=1285
06/11/2016,2016 Twin Ports Raw Open,Local,MN-2016-02,Minnesota,https://usapl.liftingdatabase.com/competitions-view?id=1291
06/11/2016,Badger Open 2016,Local,WI-2016-06,Wisconsin,https://usapl.liftingdatabase.com/competitions-view?id=1278
06/11/2016,37th Annual Sunshine State Games,Local,FL-2016-04,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1280
06/11/2016,Alaska Deadlift Invitational,Local,AK-2016-06,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1306
06/11/2016,Åpent stevne,Local,Norway,,https://usapl.liftingdatabase.com/competitions-view?id=1267
06/10/2016,Summer Showdown,Local,GA-2016-04,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1269
06/05/2016,New Jersey Summer Classic,Local,NJ-2016-02,New Jersey,https://usapl.liftingdatabase.com/competitions-view?id=1271
06/04/2016,Lift4Life Meet 2016,Local,OH-2016-08,Ohio,https://usapl.liftingdatabase.com/competitions-view?id=1272
06/04/2016,Kansas Heavy Metal Open,Local,KS-2016-01,Kansas,https://usapl.liftingdatabase.com/competitions-view?id=1274
06/04/2016,MI Ironman Push/Pull or Bench Only Championships,Local,MI-2016-04,Michigan,https://usapl.liftingdatabase.com/competitions-view?id=1275
06/04/2016,Bodybuilding.com Fit Expo Pro Deadlift,Local,ID-2016-01,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=1277
05/29/2016,2016 Central Texas Classic,Local,TX-2016-09,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1264
05/28/2016,Idaho RAW Classic,Local,ID-2016-03,Idaho,https://usapl.liftingdatabase.com/competitions-view?id=1266
05/21/2016,Philadelphia Freedom Championship,Local,PA-2016-05,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1270
05/14/2016,2nd Annual Boynton Barbell Raw Powerlifting Championship,Local,FL-2016-02,Florida,https://usapl.liftingdatabase.com/competitions-view?id=1251
05/14/2016,Westchester Championships,Local,NY-2016-06,New York,https://usapl.liftingdatabase.com/competitions-view?id=1253
05/14/2016,2016 Louisiana State Games,Local,LA-2016-05,Louisiana,https://usapl.liftingdatabase.com/competitions-view?id=1258
05/14/2016,Boss of NorCal,Local,CA-2016-04,California,https://usapl.liftingdatabase.com/competitions-view?id=1261
05/14/2016,Pennsylvania State BP/DL Championships,Local,PA-2016-01,Pennsylvania,https://usapl.liftingdatabase.com/competitions-view?id=1787
05/07/2016,Granite State Open,Local,NH-2016-01,New Hampshire,https://usapl.liftingdatabase.com/http://styrkeloft.no/resultatservice/?page=protokoll_vis&id=3526
05/07/2016,3rd Annual Connecticut Spring Classic,Local,CT-2016-02,Connecticut,https://usapl.liftingdatabase.com/competitions-view?id=1257
05/07/2016,Lift for Life,Local,GA-2016-03,Georgia,https://usapl.liftingdatabase.com/competitions-view?id=1247
05/07/2016,2016 CBC Powerlifting Championships,Local,TX-2016-06,Texas,https://usapl.liftingdatabase.com/competitions-view?id=1240
05/07/2016,Empire Classic Powerlifting Championships,Local,WA-2016-02,Washington,https://usapl.liftingdatabase.com/competitions-view?id=1241
05/07/2016,19th Ketchikan Spring Powerlifting Meet,Local,AK-2016-09,Alaska,https://usapl.liftingdatabase.com/competitions-view?id=1242
04/30/2016,SBWC Spring Classic,Local,NY-2016-03,New York,https://usapl.liftingdatabase.com/competitions-view?id=1246
